Wall time,Step,Value
1730261648.910164,214799,528.6318969726562
1730261666.090344,215199,528.6124877929688
1730261680.1483958,215599,528.600341796875
1730261693.4141872,215999,528.59716796875
1730261710.5632193,216399,528.602783203125
1730261723.7705233,216799,528.6016845703125
1730261741.5509706,217199,528.6287231445312
1730261754.5686982,217599,528.594970703125
1730261767.3262327,217999,528.6057739257812
1730261784.07844,218399,528.6107177734375
1730261797.0024512,218799,528.5955200195312
1730261814.6963048,219199,528.5769653320312
1730261827.4348958,219599,528.5883178710938
1730261840.2981806,219999,528.5851440429688
1730261856.7706025,220399,528.5992431640625
1730261869.985478,220799,528.5906982421875
1730261887.1306674,221199,528.61865234375
1730261899.9036717,221599,528.6268310546875
1730261912.918572,221999,528.6124267578125
1730261931.4936676,222399,528.629150390625
1730261944.9928606,222799,528.614990234375
1730261961.928082,223199,528.6179809570312
1730261974.8546977,223599,528.595458984375
1730261989.7342038,223999,528.6254272460938
1730262007.6850197,224399,528.6273193359375
1730262021.3560414,224799,528.642578125
1730262040.0140178,225199,528.6409912109375
1730262053.6387649,225599,528.6573486328125
1730262067.8750823,225999,528.6717529296875
1730262086.3723483,226399,528.6614990234375
1730262099.9980347,226799,528.6856689453125
1730262117.7627807,227199,528.685791015625
1730262132.0413115,227599,528.6728515625
1730262146.020718,227999,528.6469116210938
1730262163.0845912,228399,528.6237182617188
1730262176.2032506,228799,528.665283203125
1730262194.5863388,229199,528.6793212890625
1730262207.7246516,229599,528.6838989257812
1730262220.8741639,229999,528.6942749023438
1730262239.1908405,230399,528.6864013671875
1730262252.6706326,230799,528.6897583007812
1730262269.6782012,231199,528.6953125
1730262282.9055352,231599,528.6749877929688
1730262295.905344,231999,528.6834716796875
1730262313.5638487,232399,528.6668090820312
1730262326.6883643,232799,528.6659545898438
1730262343.554375,233199,528.64990234375
1730262356.6195984,233599,528.64794921875
1730262369.49372,233999,528.6334838867188
1730262387.1751866,234399,528.6390380859375
1730262400.0801733,234799,528.6380004882812
1730262417.100828,235199,528.6431274414062
1730262430.9795766,235599,528.6340942382812
1730262444.301023,235999,528.6334228515625
1730262461.6663756,236399,528.6363525390625
1730262475.1449246,236799,528.6024780273438
1730262493.022971,237199,528.6076049804688
1730262506.0162807,237599,528.6279296875
1730262518.9808216,237999,528.6367797851562
1730262536.099645,238399,528.6491088867188
1730262549.4827352,238799,528.6376953125
1730262566.9737399,239199,528.6436767578125
1730262580.1406424,239599,528.615966796875
1730262593.0462267,239999,528.6005249023438
1730262610.8484251,240399,528.6065673828125
1730262624.1275487,240799,528.6155395507812
1730262641.21847,241199,528.6083984375
1730262654.4532301,241599,528.6135864257812
1730262668.016753,241999,528.623779296875
1730262685.776369,242399,528.6278076171875
1730262698.8490908,242799,528.62353515625
1730262717.485079,243199,528.6238403320312
1730262730.5542316,243599,528.6056518554688
1730262743.6856792,243999,528.6044311523438
1730262760.818082,244399,528.6032104492188
1730262774.5050693,244799,528.6016845703125
1730262792.4383302,245199,528.6142578125
1730262805.7568777,245599,528.6173706054688
1730262818.6904159,245999,528.6124267578125
1730262836.7044234,246399,528.6123046875
1730262849.9028785,246799,528.6321411132812
1730262867.3055704,247199,528.6235961914062
1730262880.8874252,247599,528.6377563476562
1730262894.0364823,247999,528.6244506835938
1730262911.934259,248399,528.6312255859375
1730262925.0813363,248799,528.6488037109375
1730262942.2359934,249199,528.638916015625
1730262956.1615214,249599,528.65576171875
1730262969.3363404,249999,528.6580200195312
1730262986.32711,250399,528.6571655273438
1730262999.3313468,250799,528.6301879882812
1730263017.1983304,251199,528.6231079101562
1730263030.4135911,251599,528.6309814453125
1730263043.3969803,251999,528.6441650390625
1730263060.5353696,252399,528.6541137695312
1730263073.7790964,252799,528.6846923828125
1730263091.4820375,253199,528.685302734375
1730263104.7516155,253599,528.7067260742188
1730263118.06266,253999,528.7101440429688
1730263136.21831,254399,528.68359375
1730263149.395746,254799,528.681396484375
1730263166.512037,255199,528.6639404296875
1730263180.0386012,255599,528.631103515625
1730263193.6232874,255999,528.6492919921875
1730263211.145588,256399,528.6654052734375
1730263224.562471,256799,528.65625
1730263242.9800797,257199,528.6661987304688
1730263256.4229243,257599,528.6455078125
1730263270.029147,257999,528.657958984375
1730263287.4823768,258399,528.6588745117188
1730263301.7959473,258799,528.6297607421875
1730263319.3385985,259199,528.6339111328125
1730263332.9035707,259599,528.5965576171875
1730263346.3987398,259999,528.6112060546875
1730263364.754489,260399,528.593505859375
1730263378.316076,260799,528.6182861328125
1730263396.2529547,261199,528.625244140625
1730263409.4192152,261599,528.6010131835938
1730263422.373696,261999,528.5869750976562
1730263439.4523242,262399,528.5657958984375
1730263452.5331874,262799,528.567626953125
1730263470.444156,263199,528.5701904296875
1730263484.2322102,263599,528.554931640625
1730263497.5922651,263999,528.53125
1730263515.5978646,264399,528.5598754882812
1730263528.733595,264799,528.5470581054688
1730263545.7447608,265199,528.5718994140625
1730263558.9053679,265599,528.5918579101562
1730263571.9347148,265999,528.5928344726562
1730263589.4341898,266399,528.5868530273438
1730263602.5141294,266799,528.5838623046875
1730263619.8316457,267199,528.5809936523438
1730263633.0006564,267599,528.6030883789062
1730263646.7986934,267999,528.5978393554688
1730263663.8481395,268399,528.5910034179688
1730263676.8913355,268799,528.5863647460938
1730263694.4850335,269199,528.5838623046875
1730263707.6878672,269599,528.6272583007812
1730263720.7656384,269999,528.6288452148438
1730263737.999699,270399,528.6266479492188
1730263751.0615625,270799,528.6146240234375
1730263769.0024836,271199,528.6144409179688
1730263782.2142336,271599,528.6364135742188
1730263795.2918866,271999,528.632568359375
1730263812.5792954,272399,528.6473388671875
1730263826.2221606,272799,528.6251220703125
1730263843.40412,273199,528.6228637695312
1730263856.5947154,273599,528.6364135742188
1730263869.7687278,273999,528.64697265625
1730263887.6596417,274399,528.6278686523438
1730263900.7288904,274799,528.6242065429688
1730263918.0065718,275199,528.6176147460938
1730263931.0617,275599,528.6116333007812
1730263945.6226614,275999,528.5892944335938
1730263962.6478412,276399,528.5935668945312
1730263975.7764854,276799,528.605224609375
1730263993.7466824,277199,528.6036376953125
1730264006.9126852,277599,528.58935546875
1730264019.9066625,277999,528.5857543945312
1730264037.0972993,278399,528.5873413085938
1730264050.2129388,278799,528.5960083007812
1730264068.1801043,279199,528.5830078125
1730264081.3436096,279599,528.5482177734375
1730264094.198765,279999,528.5247802734375
1730264111.360145,280399,528.5559692382812
1730264125.208107,280799,528.5450439453125
1730264142.4845881,281199,528.5777587890625
1730264155.5486944,281599,528.5982055664062
1730264168.7186978,281999,528.6087646484375
1730264186.2568102,282399,528.5936889648438
1730264199.2997634,282799,528.6029052734375
1730264216.337664,283199,528.5936889648438
