Wall time,Step,Value
1730241361.436588,282799,705.1886596679688
1730241380.572919,283199,705.1087646484375
1730241396.569971,283599,705.075927734375
1730241411.9192917,283999,705.0064697265625
1730241432.379424,284399,704.4637451171875
1730241448.1196108,284799,703.9776000976562
1730241468.2493896,285199,703.2377319335938
1730241483.5728416,285599,702.8980102539062
1730241498.9031475,285999,701.5072631835938
1730241519.0923462,286399,700.398193359375
1730241534.4856691,286799,699.5325927734375
1730241554.5080786,287199,698.5335693359375
1730241569.8324263,287599,698.7197875976562
1730241585.9758348,287999,698.032470703125
1730241605.1728482,288399,697.8458251953125
1730241621.088519,288799,697.7366333007812
1730241640.2837942,289199,697.5857543945312
1730241656.5624685,289599,697.5755615234375
1730241671.7131677,289999,697.350830078125
1730241691.2882156,290399,697.1348876953125
1730241706.4106407,290799,697.1563720703125
1730241725.2787514,291199,696.9620971679688
1730241740.9897718,291599,697.1353149414062
1730241755.7058866,291999,697.4166870117188
1730241775.639703,292399,697.5731811523438
1730241790.9861262,292799,698.0257568359375
1730241810.7206872,293199,698.2631225585938
1730241825.997132,293599,698.4737548828125
1730241841.031295,293999,698.787109375
1730241860.6394138,294399,699.5225219726562
1730241875.6945734,294799,700.1367797851562
1730241895.6822252,295199,701.0887451171875
1730241910.8281884,295599,701.6739501953125
1730241926.0816267,295999,703.3557739257812
1730241945.8896313,296399,704.6567993164062
1730241960.829113,296799,705.822021484375
1730241980.8462565,297199,706.984130859375
1730241995.9206004,297599,706.9893798828125
1730242010.896622,297999,707.7727661132812
1730242030.5387497,298399,708.1871337890625
1730242045.5789752,298799,708.766357421875
1730242065.350112,299199,709.2455444335938
1730242080.2629676,299599,709.5809326171875
1730242095.1544247,299999,709.95263671875
